GESTURE,ACC-X-MIN-Ring1,ACC-Y-MIN-Ring1,ACC-Z-MIN-Ring1,GYRO-X-MIN-Ring1,GYRO-Y-MIN-Ring1,GYRO-Z-MIN-Ring1,ACC-X-MIN-Ring2,ACC-Y-MIN-Ring2,ACC-Z-MIN-Ring2,GYRO-X-MIN-Ring2,GYRO-Y-MIN-Ring2,GYRO-Z-MIN-Ring2,ACC-X-MAX-Ring1,ACC-Y-MAX-Ring1,ACC-Z-MAX-Ring1,GYRO-X-MAX-Ring1,GYRO-Y-MAX-Ring1,GYRO-Z-MAX-Ring1,ACC-X-MAX-Ring2,ACC-Y-MAX-Ring2,ACC-Z-MAX-Ring2,GYRO-X-MAX-Ring2,GYRO-Y-MAX-Ring2,GYRO-Z-MAX-Ring2,ACC-X-MEAN-Ring1,ACC-Y-MEAN-Ring1,ACC-Z-MEAN-Ring1,GYRO-X-MEAN-Ring1,GYRO-Y-MEAN-Ring1,GYRO-Z-MEAN-Ring1,ACC-X-MEAN-Ring2,ACC-Y-MEAN-Ring2,ACC-Z-MEAN-Ring2,GYRO-X-MEAN-Ring2,GYRO-Y-MEAN-Ring2,GYRO-Z-MEAN-Ring2,ACC-X-VAR-Ring1,ACC-Y-VAR-Ring1,ACC-Z-VAR-Ring1,GYRO-X-VAR-Ring1,GYRO-Y-VAR-Ring1,GYRO-Z-VAR-Ring1,ACC-X-VAR-Ring2,ACC-Y-VAR-Ring2,ACC-Z-VAR-Ring2,GYRO-X-VAR-Ring2,GYRO-Y-VAR-Ring2,GYRO-Z-VAR-Ring2,ACC-X-SKEW-Ring1,ACC-Y-SKEW-Ring1,ACC-Z-SKEW-Ring1,GYRO-X-SKEW-Ring1,GYRO-Y-SKEW-Ring1,GYRO-Z-SKEW-Ring1,ACC-X-SKEW-Ring2,ACC-Y-SKEW-Ring2,ACC-Z-SKEW-Ring2,GYRO-X-SKEW-Ring2,GYRO-Y-SKEW-Ring2,GYRO-Z-SKEW-Ring2,ACC-X-KURT-Ring1,ACC-Y-KURT-Ring1,ACC-Z-KURT-Ring1,GYRO-X-KURT-Ring1,GYRO-Y-KURT-Ring1,GYRO-Z-KURT-Ring1,ACC-X-KURT-Ring2,ACC-Y-KURT-Ring2,ACC-Z-KURT-Ring2,GYRO-X-KURT-Ring2,GYRO-Y-KURT-Ring2,GYRO-Z-KURT-Ring2
clock,3.7,-6.47,19.88,-1.95,-2.64,0.24,-6.01,18.07,5.43,-2.34,-1.81,-2.44,4.22,-5.34,20.38,1.46,0.24,2.2,-5.51,18.77,6.08,0.05,0.49,0.93,3.9814999999999996,-5.95,20.028,-0.024499999999999984,-0.829,1.0510000000000002,-5.729,18.3785,5.737499999999999,-0.7295,-0.3175,-0.19999999999999998,0.02059275,0.09378,0.013455999999999963,0.96001475,0.5713489999999999,0.29937899999999995,0.02257899999999999,0.02681275000000003,0.02507874999999999,0.34274475,0.28249875,0.70021,-0.26445804632264547,-0.0027151038591320593,1.368863312540803,-0.49890130113744546,-0.7233222581176038,0.43083347199148325,-0.6707460936887509,0.06909347428860506,0.43652869775843256,-1.040970126056132,-0.7768508508428612,-0.9654965670405911,-0.3675003368846341,-0.2958373107006138,2.7028407182286083,-0.6819369893468998,0.39056454913777605,-0.5587437611275736,-0.3771915145308591,0.5687230214077301,-0.0022977899470251195,1.2530656672207758,1.7177643178053197,0.906186908356986
counter,-3.33,-16.28,11.3,-136.72,-29.88,-63.38,-7.33,6.52,-17.72,-142.72,-16.8,-41.36,0.09,19.85,20.12,81.69,17.48,54.79,0.73,20.54,11.99,97.51,23.63,9.08,-1.6855,-2.4239999999999995,15.776499999999999,-27.116000000000003,-2.8275000000000006,-4.631500000000001,-3.911,14.5535,-0.09099999999999993,-26.652499999999996,-0.3399999999999999,-8.135,0.82421475,191.556494,7.97848275,2955.062384,95.31513874999999,602.35208275,8.072299,14.670942749999998,149.926099,3406.0513387499996,75.66608999999998,141.87284499999998,-0.0971862885272313,0.37702912867190275,0.053064641833531476,-0.3866988262436236,-0.5750800640435096,-0.2331687850436107,0.3203863433110367,-0.28902293508074883,-0.39432624563016294,-0.31197137634333294,0.5339800549378101,-1.3159514531645573,-0.4327817612508462,-1.7337787387605184,-0.9023770239733082,-0.2709465430612421,2.031519002214642,1.8253808629099266,-1.3652268443914877,-0.5462148694587166,-1.766538742636908,0.12951879734718919,1.7483249058193735,1.8750445745895528
counter,-6.83,-17.16,12.64,-100.59,-17.82,-54.0,-6.62,9.24,-17.5,-89.16,-12.11,-21.53,-1.5,15.51,21.61,159.33,13.77,40.28,0.5,20.71,10.88,155.57,13.48,37.99,-3.6215,1.1274999999999995,17.452999999999996,3.3149999999999986,-2.721,0.5395000000000002,-3.2445,15.401999999999997,-5.339,4.918499999999999,-2.4805,0.6470000000000002,1.6786327500000002,116.95309874999998,7.3880209999999975,4842.627345000001,85.551689,713.0738147499999,2.95607475,13.101026,90.36910900000001,4498.303792750001,35.29706475,244.60311100000004,-0.4334704727201781,-0.12668408448533033,-0.5019924391931668,0.5150240268676248,0.02434797109739012,-0.35969135844472344,0.07511176131442734,-0.2315252403039684,0.330911624805523,0.5627380203172799,1.0666881596433073,1.016149739235608,0.31685985269498085,-1.360172110918438,-0.8802582827939798,-0.5435986712250802,-1.1745471462990733,-0.8456354397079071,-0.337330475875139,-1.1962679568304746,-1.4143861539472171,-0.5733105134730532,1.4251619053093707,0.7149667065607304
counter,-5.38,-19.97,10.05,-121.29,-27.54,-81.49,-6.26,9.39,-18.16,-123.73,-14.79,-29.74,1.53,19.38,20.95,100.1,10.21,38.96,1.43,21.27,13.49,98.68,14.5,26.51,-2.4845,1.2100000000000002,17.237000000000002,-9.612,-3.7444999999999995,0.5565,-1.5434999999999999,15.391000000000002,-4.6595,-9.631999999999996,0.06550000000000009,-0.15749999999999975,3.72284475,139.33785,6.723511,4717.666516,91.43297475,869.39954275,4.66530275,14.971348999999998,116.85801475000001,4467.723426,49.72851475,289.56610874999996,0.3879539411733462,-0.2244751425695521,-1.1031449249207426,0.040181937108876374,-0.6939890332403932,-0.9504585543943271,-0.7774238517929143,-0.08410298408091224,0.39663923627438397,0.053946055784326645,0.2026963240579899,-0.08404106652606164,-0.6162851162898559,-1.257459458782027,1.3171877032321548,-1.0546245661381888,0.0733787095895857,1.4347888235483817,-0.27387066147855244,-1.4150711178330635,-1.3851991295641253,-0.9905933737082453,0.13836640333691497,-0.9765291372103464
counter,-6.83,-20.07,12.27,-81.79,-17.63,-52.25,-5.84,8.31,-17.37,-87.89,-11.52,-31.45,-0.12,16.67,21.04,169.19,22.75,42.53,1.56,20.61,9.84,158.64,17.53,30.57,-3.5505000000000004,3.7449999999999997,17.114,9.934499999999996,-2.2485,0.9340000000000007,-1.4899999999999998,15.1535,-7.924000000000001,6.047499999999997,0.8954999999999999,-2.6435,4.32697475,119.80572499999998,6.030244,4367.3396247499995,111.60415275,839.290154,4.201289999999999,15.185862749999998,76.51171400000001,4785.01600875,54.07780475,308.82105275000004,0.23609599255787292,-0.758743094635466,-0.523444637658619,0.649384741966096,0.46246241725881204,-0.28032140209479256,-0.8199360900116651,-0.3106455368089084,0.6440921945904394,0.4708585590439778,0.30182046120134265,0.18998674604826046,-1.1818125954455745,-0.5606573747282266,-0.517224568605438,0.01614913215265945,-0.36464392431994774,-1.1947958312599476,-0.1946623402423966,-1.2227617783514777,-0.9933400058087587,-0.48077891802475037,-0.43854179413472716,-0.6414013614754821
counter,-6.42,-6.94,11.25,-74.95,-35.21,-42.43,-6.64,8.02,-17.65,-83.11,-24.07,-33.45,-0.42,15.41,21.43,98.14,22.75,50.78,1.44,22.42,5.65,95.36,18.31,21.44,-3.9440000000000004,7.1365,17.2355,1.232500000000001,-1.6860000000000004,3.7525000000000004,-1.964,14.842500000000001,-9.93,-7.341999999999999,1.9655000000000005,-3.278999999999999,3.1362639999999997,54.22976275,9.662624750000003,2573.0298787500005,218.454994,805.5085987499999,3.791104,23.00184875,48.576299999999996,2983.4340159999997,130.20852474999998,227.93482899999998,0.5597240876269112,-0.5863266060128377,-0.5290717559421431,0.12655418599348275,-0.46513938164255725,-0.1213843017487978,-0.8433157306451007,0.045011578447833225,0.7888748819913878,0.1890135804771451,-0.4712469415964696,-0.3127690484935759,-0.6645244293178263,-0.8961944345600807,-1.0861937269068518,-1.1190232114132113,0.23629081130054486,-1.0844301141137787,0.5029504314004729,-1.3989307421801351,-0.5900530493402694,-1.2367429627637705,-0.21571713666219905,-0.6832354476375309
counter,-9.1,-21.02,11.33,-2.88,-17.68,-2.88,-7.8,11.17,-15.77,-3.27,-34.72,-7.42,-3.49,11.7,19.36,131.74,26.22,39.11,-2.89,18.61,11.97,118.9,3.42,19.34,-5.209499999999999,-12.615,13.488499999999998,29.602000000000004,2.5849999999999995,12.594,-5.758,15.389500000000002,4.861999999999999,29.540499999999998,-7.8295,3.0840000000000005,3.134914749999999,95.105605,6.379832750000001,1918.7381959999998,99.801545,264.10457399999996,2.021596,2.0221947499999993,102.07501599999999,1705.3958047500005,122.69328475,42.884694,-1.0663823558937622,1.6091958534718167,1.2214704761246882,1.3673605834302758,0.7646157583032536,0.613572908723945,0.7873629316495406,-0.7127939501147719,-1.1737962967952724,1.1239924230291414,-1.3573046267954871,1.0721530952014957,-0.214076538062153,1.325685089947524,-0.05250322275347141,0.6115847275055959,0.8416007643670875,-1.5321678427556753,-0.5911177478012455,3.588493110520866,-0.2893475753611745,-0.28010043921745753,0.5085285397562096,0.8879157223730418
counter,-7.69,-17.96,12.68,-6.4,-25.54,-14.45,-6.61,8.82,-15.93,-36.08,-17.68,-8.2,-0.03,15.24,19.36,134.72,27.59,46.48,-1.78,19.31,11.64,126.27,13.23,23.93,-3.7630000000000003,-3.1710000000000003,15.361,31.609499999999997,-2.958,13.841000000000003,-4.3465,15.006000000000004,-2.43,26.469500000000004,-2.3954999999999997,4.631500000000001,5.585321000000001,192.91709900000004,5.261908999999999,1703.3356847499995,166.72306600000002,292.015659,3.7387527499999997,5.910244,145.95325,1680.2447047500002,75.13117475000001,52.18069274999999,-0.25844388133598456,0.13071327095572832,0.3192517709918309,1.306856515330978,0.7149592053622816,0.4088044513046791,0.0861101306091956,-0.579833883546172,0.0898352741914587,0.9186403524799951,-0.30248318772189214,0.9067392629452738,-0.9708112359273207,-2.025196673368985,-1.5820948545762892,0.7173073084614039,0.8105315015415586,-1.0416780173021531,-1.8659526174995316,0.6750777505772385,-2.0170197112963546,0.31979451799570624,-0.5512747862623666,1.5889001358485881
counter,-0.61,-17.1,13.59,-0.05,-1.9,0.24,-3.6,13.12,14.57,-2.05,-1.37,-1.42,-0.24,-16.6,14.11,3.86,0.54,1.61,-3.3,14.53,15.14,2.34,0.59,2.0,-0.46699999999999997,-16.848499999999998,13.8475,0.7855000000000001,-0.793,0.9345000000000001,-3.4365,13.673000000000002,14.819000000000003,-0.20299999999999999,-0.524,0.15150000000000002,0.008490999999999999,0.01394274999999999,0.01600875000000001,0.6058547499999999,0.24391099999999993,0.09642475,0.0071327499999999985,0.09488100000000005,0.020359000000000037,0.9374509999999997,0.25036400000000003,0.47146275000000004,0.48549377338078303,-0.07847324369887343,0.12614458957494903,3.2030187969737804,0.39145769587807866,-0.24271841832924707,-0.44636212172729356,1.4691741396025138,0.29193734402846155,0.39840036032122633,0.2967703426826095,0.22088434733851575,0.28076647831847623,-0.2414522178172942,-0.04887875511418338,12.519028700713204,2.286175363813462,0.42752193237459224,-0.6823613896387024,3.0832091598647287,0.2253152245454535,1.2718296423281448,-0.43735837248833986,2.3118946859998015
counter,-5.1,-18.52,13.63,-15.09,-1.22,0.39,-5.33,11.15,10.81,-1.12,-10.45,-0.59,-0.25,-15.36,14.37,32.76,16.36,62.55,-3.31,14.45,14.91,54.64,23.97,12.16,-0.9285,-16.915999999999997,13.878,1.501,1.028,5.4215,-3.5089999999999995,13.631,14.374,4.57,0.6895,0.8094999999999999,1.3649727500000002,0.26082400000000006,0.03264599999999992,63.57549899999999,21.783566,202.51980275,0.18099900000000002,0.35598899999999983,1.091604,188.90776,34.47037475,7.360354749999999,-3.0715980726506076,-0.149590913923776,1.5639628911609877,2.7732991125099327,2.490065904157722,3.6360552519778695,-4.221920711835803,-3.739088067845945,-2.848562551271251,3.1228248377559615,3.0091603810665073,3.9676502117323857,8.858739309419967,8.429317150415006,2.167846501747327,13.084147083452372,5.495145554947028,13.691445302402116,18.358865259238872,16.190328796740904,7.467570036595527,9.373773822260453,13.428342601185836,16.488333750954222
counter,-8.09,-19.36,10.17,-0.34,-2.49,-0.73,-2.93,12.9,12.5,-1.95,-15.58,-4.98,-3.51,-17.62,13.59,89.4,27.29,33.98,-1.13,14.73,15.49,54.3,2.88,5.57,-4.050500000000001,-18.8125,10.8445,7.299000000000001,1.3599999999999999,3.5495000000000005,-1.5535,13.819500000000001,14.6815,4.7005,-1.3385000000000002,0.07149999999999998,0.9046647499999999,0.11975874999999991,0.45944474999999996,404.63088899999997,44.57918,71.42193474999999,0.14535275000000003,0.12307474999999998,0.3429527499999999,163.69913475,13.004102750000001,4.71415275,-4.12326098265322,1.8326909139421232,3.525196430336435,3.7708021585365294,3.3454104058888854,3.100666224824322,-2.4506870126771125,-0.03614692385910787,-2.5263570733279104,3.34835464703212,-3.227986763780658,0.7727700738442158,17.69624339429715,6.399845390408496,14.135458084290693,14.747629875782078,11.749319922296912,9.089588064693094,7.830467019188331,2.766575602221029,9.464160785476128,11.68430323534966,12.503586929522289,2.8404813025127664
counter,-10.03,-15.41,14.23,-125.78,-28.86,-76.51,-8.95,12.07,-13.8,-147.07,-31.49,-42.68,-2.27,18.0,18.71,159.81,56.49,61.04,-2.01,22.31,13.7,147.66,38.23,12.5,-5.681999999999999,-1.3350000000000002,16.451999999999998,-0.1930000000000014,-0.5915000000000004,1.3984999999999992,-4.7325,16.419000000000004,-0.10749999999999993,-0.34000000000000163,-0.8795000000000002,-1.4625,4.961195999999999,154.487875,1.3539559999999997,4665.004111,328.9235627500001,1283.26717275,4.30640875,5.2951489999999986,110.26019875000001,5288.98743,242.55220474999996,162.01279875000003,-0.36681314475249654,0.22031744331977263,0.37670906086580364,0.2515176109255549,1.3370667495512747,-0.48815706229125544,-0.6353281794978105,0.32630093846561947,-0.012646492428380365,-0.043324461450232575,0.7420744678315946,-2.052806868771894,-0.7541062662431788,-1.831462742348704,-0.3014604103344247,0.44267511585840147,3.63848895424698,-0.12289737787163135,-0.5926773729325756,0.8188552182808868,-1.8825185183068303,0.39548635446173996,1.0827369317333613,4.9091595309967
counter,-8.45,-17.81,13.78,-0.1,-23.88,0.29,-7.28,12.52,-10.13,-1.07,-26.37,-12.94,-3.57,6.01,20.01,142.97,8.5,46.24,-2.24,21.12,14.39,148.14,0.15,17.53,-4.641499999999999,-13.4215,14.9295,26.530999999999995,-3.02,11.452,-6.2875,14.392500000000004,10.6375,28.0385,-5.84,0.9765000000000004,2.66110275,46.320642750000005,3.3112047500000004,1923.8529590000003,53.52142000000001,231.49536600000005,2.06574875,4.99889875,47.910428749999994,1989.05535275,66.57791,55.98990275,-1.3124687444853904,2.072474460911454,1.7238062497594557,1.5961155725119605,-1.5788205331792036,1.0582295920278513,2.0339019002426344,1.8751349040059777,-2.1916106879232293,1.5567099114445222,-1.6476876003174719,0.454220112001949,0.1997698827241643,3.1483462066967434,1.8462367004977818,1.3880206738272882,2.6127404000579837,-0.42486067090894775,3.1820509407593436,2.994548304887579,3.9234864392338844,1.445956050383125,1.5938716705290492,0.9290497492876861
counter,-3.76,-17.03,13.88,-3.22,-4.64,-2.69,-4.86,15.17,11.86,-4.2,-3.91,-5.96,-2.05,-15.4,15.22,5.86,6.49,2.1,-3.73,16.11,12.61,4.83,1.22,3.56,-3.0434999999999994,-16.194499999999998,14.391000000000002,1.0325,0.46350000000000013,0.21449999999999997,-4.2855,15.7065,12.2835,0.5255000000000001,-1.5375,-1.1535000000000002,0.15785275000000001,0.12905475000000008,0.11031899999999999,4.673408749999999,9.619272750000002,1.4171947500000002,0.06349475000000003,0.06981275000000009,0.04099275000000001,5.931964750000001,2.05961875,8.38342275,0.25695152390949755,0.19198661666125982,0.613155598020494,-0.08056709139540871,0.26770220958716145,-0.845807799511888,-0.21880327645866254,-0.10200825106703579,-0.5460665012601041,-0.6024795256964546,0.1376248911995029,-0.12702150013539645,0.6898582402925832,0.6838560164448717,0.02539680357150642,0.31825582416615683,-0.7261162490861737,1.049276369578962,1.2621321477775291,-0.9327887868846956,-0.1481708816658731,-0.4940589170324756,-0.6386890968345882,-1.270050235773967
counter,-7.96,-18.81,13.28,-94.24,-26.07,-52.05,-8.2,10.18,-14.93,-123.54,-33.15,-16.7,-1.1,15.98,18.41,164.21,26.56,58.98,-3.09,20.85,12.5,172.07,47.22,14.16,-4.2715,-1.524,15.224,17.3945,1.2994999999999994,7.536499999999995,-5.3100000000000005,15.0755,-2.3404999999999996,10.610000000000003,1.2320000000000002,-0.47099999999999975,4.783762749999999,190.394544,3.0588839999999995,4770.80511475,190.78593474999997,883.1045227499999,1.5502799999999994,7.407884749999999,132.70887475,5836.82365,505.225556,47.553698999999995,-0.39275112189198236,-0.12737495041447744,0.8698479248575218,0.8032497280617904,0.39211195718344966,-0.2010468117769857,-0.5246600752623898,0.18926029542801542,0.3069922587216874,0.5557725355584769,0.6620512258585431,-0.2603674290860635,-1.0012508031451275,-1.9290523091815184,-0.846678917713207,0.3244243651124905,-0.09429752757147458,-0.2532909846622222,0.25453341654559125,-0.24649062345235473,-1.7929943920882496,0.1130983639051184,-0.4282180804041613,0.5805465198880668
counter,-5.89,-18.29,12.11,0.34,-29.54,0.44,-9.0,9.27,-15.95,-22.66,-29.3,-26.46,0.43,15.49,19.63,180.27,5.71,70.95,-2.77,18.11,11.12,129.54,8.11,38.33,-2.699,-6.5569999999999995,16.668,30.509499999999996,-4.027,15.433499999999999,-5.627,14.8015,1.4895000000000005,28.0125,-5.197500000000001,-2.3805,2.054379,135.85844100000003,2.6839259999999996,2548.02953475,86.91116100000002,379.9399127500001,2.647591,9.148322750000002,136.85849475000003,2173.52643875,112.77135875000002,162.49920475,0.027128967032908794,1.1006768466753658,-0.882044636351771,1.9653893395125086,-1.7922318994248538,1.4908778480635814,-1.0463918334752265,-1.079335126554013,-0.6147867188849517,1.38555977504257,-1.5013392097646605,1.2068845038506726,1.6518913642614699,-0.5860337432913632,2.7220515947551815,3.05461907803433,2.46684728308958,1.7603382326460428,0.39282922040083257,-0.6167093716947667,-1.660127283584039,0.3887442557671652,1.0872474903064795,4.5403248869323605
counter,-7.62,-19.12,10.9,-146.29,-23.34,-101.37,-6.33,13.44,5.6,-99.07,-4.05,-23.78,1.32,21.17,19.4,34.52,45.26,61.23,-2.62,18.77,12.46,6.88,17.29,11.82,-3.4940000000000007,-3.812,14.767,-27.470999999999997,2.1875,-13.666,-4.791499999999999,16.2155,11.055000000000001,-6.916999999999997,0.086,-2.2410000000000005,8.177414,219.424656,3.823341,3044.318639,240.85498875,1521.554744,0.55042275,0.9807147499999995,1.8095050000000004,522.0735609999999,20.160183999999997,71.87756900000001,0.31677891232599553,0.6195012588760094,-0.10726839248819106,-1.339732194940342,1.0431932950497667,-0.8963111686351041,1.1828686380466926,-0.2422026381472378,-3.4326603300841785,-3.5944681693032736,3.1584163142428925,-1.568714047202225,-1.1664689326914273,-1.5389689459234317,0.8029708241169535,0.49051368258609696,1.5972273752873773,0.9518413055317128,3.6309969793264214,3.682446758838358,14.305129930142478,13.852821619241823,11.01155639501233,2.2754370385782954
counter,-8.59,-20.23,9.55,-168.02,-24.66,-58.74,-8.65,6.22,-16.55,-177.59,-17.77,-30.42,-1.39,16.89,19.48,173.88,23.63,66.55,-1.23,18.72,14.09,167.77,19.97,27.54,-5.199,-1.6915,14.710500000000001,-0.04649999999999954,3.2865,6.186999999999999,-4.2375,14.4325,-1.022,0.2585000000000003,0.3944999999999999,0.07649999999999964,4.555919,215.83125275000003,3.7741547499999997,8368.131412749999,130.76605275,1097.647751,3.2640487500000006,9.45712875,152.579906,8332.47278275,85.31545475,193.48386275000001,0.19198559402901433,0.07086122838968606,-0.08690238252912931,0.11483702453555518,-0.2576830607032209,0.011873737749399165,-0.5301897808586115,-0.9724958229031196,-0.0140641208200451,-0.0048355604197894845,0.19665176184432182,-0.11965975779169068,-1.3213483561673636,-1.9124822590046044,2.4458315384072424,0.10681005409377065,0.3460838399695274,-0.1701044616697116,0.07349368776880283,0.8212093282691084,-1.8779154111444039,-0.028952384749816318,-0.2671939550583047,0.5100286406957215
counter,-8.6,-15.62,14.15,-3.42,-25.05,-2.05,-7.73,11.04,-16.57,-5.32,-35.6,-33.35,-0.98,14.85,16.97,182.42,7.32,52.34,-1.69,20.39,11.7,184.13,7.03,19.38,-4.8685,-7.587999999999999,15.7125,27.605499999999996,-3.2985000000000015,13.242,-4.098,15.5515,4.013,28.480999999999995,-4.023000000000001,-3.527,3.0377627499999997,132.15436599999998,0.38891874999999965,2888.3587447499995,59.81032275,282.32586599999996,2.7069060000000005,5.431832750000002,121.90378099999998,2912.0289189999994,91.39858100000001,122.919731,-0.012660320019306346,1.2702486138947195,-0.2651855323651259,2.1309586476736917,-1.5717737240916219,1.0485313326671757,-0.8695714520309676,-0.5120123168341679,-1.1009325741474503,2.083702223813896,-2.102594529595688,-1.0211037844198576,0.7899357288509297,-0.21547052879725914,0.8933238486594348,3.5907896590783457,2.183326795243869,-0.37211853258410077,-0.14535219969893065,0.25184722938896087,-0.6841504283317588,3.4938205126737136,5.012446865543167,2.359885499495097
counter,-7.18,-16.01,15.56,-0.63,-19.38,0.29,-7.16,9.76,-15.91,-1.12,-37.35,-30.76,-0.01,10.39,17.93,161.72,56.49,47.85,-2.67,20.04,10.72,146.78,0.88,3.22,-1.887,-12.313500000000001,16.206,26.163999999999998,3.0740000000000003,8.958,-3.528,16.9805,5.088000000000002,27.9925,-4.963,-2.9219999999999997,4.416710999999999,42.612472749999995,0.29549400000000026,2712.806974,196.71907400000003,255.66433600000005,0.832206,3.4248847499999995,78.89489599999999,2358.23189875,94.512281,57.552206,-1.7327954566784596,2.7091794653399495,2.2918916435014265,1.8428980148166587,2.8331749579162127,1.7007899437247151,-3.388938759961761,-2.8940792512806968,-1.5520742868300315,1.5350992489666402,-2.3467364031592264,-2.8862086054230787,1.4967428541789118,7.0830999824732235,5.423834936130634,1.896478959963285,10.703999809904841,1.1546755465721228,12.978153787284871,12.143966152122195,0.8345326186052144,0.8682731693393544,5.404061879626992,8.863090196071585
counter,-7.45,-21.64,12.61,-118.8,-22.07,-55.13,-9.19,8.55,-15.79,-118.8,-53.17,-27.2,0.61,21.43,19.3,191.36,31.45,58.79,0.05,21.34,14.81,152.34,18.8,18.95,-3.3919999999999995,-0.22800000000000012,15.714000000000002,-2.4659999999999975,-2.8075,4.356,-5.4235,14.4,-2.4539999999999997,0.23050000000000112,0.5039999999999997,-2.6729999999999996,6.603196,208.88801600000002,3.8517040000000007,6374.864854000001,241.60172875000006,1138.3206340000002,4.24641275,8.877859999999998,135.44863400000003,5960.63074475,259.968234,136.240931,-0.04521841860806779,-0.05049163553965422,0.26408962594474933,0.47963751253910547,0.6231924509343036,0.039501655000572684,0.504083445353981,0.2638659726485739,0.3444330742659239,0.07836213149507851,-2.220094039801201,-0.28295600095710405,-1.3481526959466885,-1.713026803178743,-1.1285547794021116,0.11826948950003535,-0.36834045943210647,-0.9529611254246797,1.125615325974774,0.12036756977426499,-1.6063892645652265,-0.7806096899743369,5.577294428133131,-0.27770898329746085
counter,-9.65,-22.7,14.25,-129.69,-36.33,-59.52,-8.45,11.22,-14.93,-122.75,-21.78,-11.08,-0.42,16.39,19.15,175.2,31.05,68.12,-4.1,19.64,16.28,118.46,45.12,20.12,-4.213500000000001,-0.3024999999999999,16.0425,-11.4525,-7.295,-3.417499999999999,-6.444,15.017499999999998,-1.2579999999999996,-20.1445,2.61,-0.38849999999999996,5.5377927499999995,191.54056874999998,2.124428749999999,4527.227888749999,262.321875,1016.4496887500002,1.5324439999999997,5.261928749999999,147.66085600000002,2903.1845947500005,190.2884,40.54362275,-0.7856362338163893,-0.14781846156138687,0.47720660309097257,0.8957944914580744,0.3301480727169857,0.3457249551467786,-0.003239330641163226,0.36202709451453147,0.20184444320971925,0.22458031960818894,1.3965788408232678,1.551703576903353,-0.20485294770292617,-1.75735376666716,-1.084991347172549,2.110799007980952,0.35354163276088135,0.5226659008291765,-0.8288349086733304,-0.35300219207382755,-1.9176702961419685,1.1947719153847425,3.47492334058121,4.34863373970083
counter,-9.37,-17.27,12.97,-125.88,-27.44,-47.12,-7.82,10.45,-16.68,-164.21,-45.85,-34.62,-2.05,17.45,19.99,168.65,81.45,57.62,-2.91,21.58,11.84,182.62,44.48,22.9,-4.35,-0.4139999999999998,16.673000000000002,14.684999999999997,4.8735,7.190499999999998,-4.852,17.081,-2.1445,7.675499999999995,1.2739999999999998,-4.709999999999999,4.10034,159.151004,4.337930999999999,5367.824505,461.84381275000004,765.17144475,2.5645860000000003,10.591868999999999,97.95850475,7838.43450475,622.488294,153.12259,-0.9609619598469495,0.29896327773788367,-0.1311034728752433,0.2398465504003529,2.3130002962194682,0.02286528595002505,-0.5588686124143571,-0.8484633540184238,-0.23035474666010075,0.09023262939179039,0.016438043417753772,0.15585849083246014,0.1772988104089097,-1.7369844431846826,-1.238297850378499,0.6162130994608219,7.513055929366859,-0.4693067091807497,-1.1141321879268782,-0.33571656120691085,-1.6561914512518559,0.06654038078683877,-0.7219083181636909,1.3771319464842788
counter,-8.79,-17.25,12.7,-29.15,-33.3,-6.84,-10.61,8.43,-15.31,-21.68,-17.63,-18.51,0.0,18.98,18.66,143.46,34.91,51.12,-2.55,19.46,14.9,153.91,2.29,14.06,-2.4005,-8.193000000000001,14.9265,26.639999999999997,2.6289999999999996,15.187999999999999,-4.6755,14.415499999999998,6.254499999999998,30.1755,-3.3964999999999996,-1.5425,8.03078475,167.127001,1.9992627499999998,1919.7999499999999,251.41215899999997,359.937956,2.6334547499999994,5.755944749999999,146.12076475,2329.0374547500005,31.518762749999997,38.59820875000001,-1.121891906607147,1.1380900374168261,1.1841775132968335,1.4279813904380474,-0.07302677711405199,0.710342148403702,-2.687339229930202,0.22378585867712,-0.9823956991134497,1.4023462466731125,-1.3568663522503501,-0.5881332782570382,-0.21366143031395524,-0.508028235741266,1.0781372854592925,1.2475640242467936,0.33397041113294934,-1.2509461503646673,8.648640656992358,1.5619725460739255,-0.9268394889436458,0.8601078376319933,0.6302681221686584,3.647989938122537
counter,-9.29,-15.83,13.0,-125.98,-39.65,-66.5,-9.78,11.41,-14.97,-122.8,-32.03,-30.37,-0.49,17.28,18.81,178.86,39.94,63.87,-3.63,18.68,10.69,186.77,73.83,14.01,-4.066,-1.018,16.822499999999998,2.8789999999999965,0.9105000000000002,0.9275000000000008,-5.5905000000000005,15.84,-1.812,2.1984999999999992,-1.4354999999999998,-1.9310000000000005,6.222694,162.80083599999998,2.013578749999999,6449.801549000001,436.07710475000005,1062.88881875,3.0318147499999997,4.505300000000001,111.650836,6500.79410275,453.20521475000004,79.81737899999999,-0.6808363478918835,0.2918045088919152,-0.872177270187718,0.3849877538261722,0.36417176596641054,-0.28969686628609925,-0.6211821491987763,-0.7508841417481827,-0.04867947555437136,0.3822848143445949,2.1840271292289493,-1.3196417613640425,-0.41553743415941646,-1.8986416797552679,1.0387941630823407,0.5250332078643858,-0.10995628491785148,0.13367113114421914,-0.2922674015844535,-0.6198674906864592,-1.958176651161566,0.41414616533483173,7.428529314421855,4.197854661738319
